date,ts_code,close,open,high,low,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2024-08-29,000300.SH,3277.6812,3273.541,3290.7857,3269.5288,3286.4956,-8.8144,-0.2682,130702333.0,174340106.393,-0.0026820057206223824,-0.002685608741622298,3304.1848400000003,3329.459565,3428.180621666667,0.08244171191089153
2024-08-30,000300.SH,3321.4323,3273.7532,3351.6254,3273.6496,3277.6812,43.7511,1.3348,188695443.0,268376041.211,0.013348186516736193,0.013259884389376055,3303.0332000000003,3326.3115850000004,3423.66707,0.09340067667347689
2024-09-02,000300.SH,3265.011,3307.5432,3307.7627,3264.7565,3321.4323,-56.4213,-1.6987,147612353.0,194409996.348,-0.016987038995194936,-0.017132973769498065,3291.19078,3322.39611,3418.5153483333333,0.10229050185735508
2024-09-03,000300.SH,3273.4282,3261.741,3281.5935,3261.1877,3265.011,8.4172,0.2578,122897306.0,155089488.535,0.0025780005029079067,0.0025746831597963783,3284.80966,3318.9185749999997,3414.024533333333,0.10309894042475333
2024-09-04,000300.SH,3252.1649,3253.898,3272.9861,3249.9809,3273.4282,-21.2633,-0.6496,104832482.0,140070063.077,-0.006495728239892196,-0.006516917291298055,3277.94352,3314.45237,3409.158573333333,0.10486523487249212
2024-09-05,000300.SH,3257.7578,3252.96,3266.882,3247.1725,3252.1649,5.5929,0.172,97109450.0,134618198.894,0.0017197467446989911,0.001718269673482513,3273.9588400000002,3310.193415,3404.6856933333333,0.10525135465228955
2024-09-06,000300.SH,3231.3457,3261.1542,3274.8144,3231.0685,3257.7578,-26.4121,-0.8107,88400417.0,121541545.906,-0.008107447398330248,-0.008140491473246482,3255.94152,3305.17933,3399.515903333333,0.1078148267035318
2024-09-09,000300.SH,3192.9516,3214.7996,3222.9278,3180.9277,3231.3457,-38.3941,-1.1882,108673069.0,146516054.461,-0.01188176802005425,-0.01195292039801617,3241.5296399999997,3298.533685,3393.7951199999998,0.1139436638147295
2024-09-10,000300.SH,3195.7552,3193.4557,3205.0972,3171.7932,3192.9516,2.8036,0.0878,97290078.0,133610476.132,0.0008780590347814421,0.000877673766456223,3225.9950400000002,3291.60193,3387.964536666667,0.11320054030031451
2024-09-11,000300.SH,3186.1299,3187.0508,3197.3363,3174.0343,3195.7552,-9.6253,-0.3012,102482110.0,141513837.135,-0.0030119015373893943,-0.003016446440987152,3212.7880400000004,3285.44648,3382.2542183333335,0.11143814194386435
2024-09-12,000300.SH,3172.4747,3189.4271,3201.5544,3171.8775,3186.1299,-13.6552,-0.4286,92868657.0,136387244.637,-0.004285826513225288,-0.004295036993443384,3195.73142,3276.972565,3376.7407683333336,0.10261405087359259
2024-09-13,000300.SH,3159.247,3174.0344,3188.9145,3159.247,3172.4747,-13.2277,-0.417,88336677.0,137448911.397,-0.004169521036684776,-0.004178237727577415,3181.31168,3267.653215,3371.1345549999996,0.10180926439914076
2024-09-18,000300.SH,3171.0102,3158.8179,3179.9012,3145.7908,3159.247,11.7632,0.3723,84722814.0,123452147.969,0.003723418903301967,0.003716504138199999,3176.9234000000006,3258.35534,3366.0378883333333,0.10208840919812226
2024-09-19,000300.SH,3196.0357,3178.3959,3213.8378,3149.7925,3171.0102,25.0255,0.7892,125439272.0,181785109.713,0.007891964522851236,0.007860985852472009,3176.9795,3251.521955,3361.673445,0.10740990475563318
2024-09-20,000300.SH,3201.0497,3192.4322,3207.9875,3173.2238,3196.0357,5.014,0.1569,118064098.0,163985054.957,0.0015688185210196437,0.0015675892107855256,3179.96346,3245.49269,3357.01986,0.10805480863242511
2024-09-23,000300.SH,3212.7639,3200.8678,3230.1613,3198.0248,3201.0497,11.7142,0.3659,95344855.0,143876166.861,0.0036594870738808627,0.0036528074421164,3188.0213000000003,3240.4741000000004,3352.9973,0.10973620704286403
2024-09-24,000300.SH,3351.909,3244.6468,3351.9684,3222.4885,3212.7639,139.1451,4.331,204072217.0,307879526.848,0.04331009197407876,0.04239843957265368,3226.5537,3241.710025,3351.168166666667,0.19297405342808704
2024-09-25,000300.SH,3401.533,3403.7021,3465.4882,3393.438,3351.909,49.624,1.4805,241564255.0,356862584.94,0.014804697860234306,0.014696178078189136,3272.65826,3245.57552,3349.8906716666665,0.19947230861744764
2024-09-26,000300.SH,3545.3204,3399.3188,3545.3249,3391.6772,3401.533,143.7874,4.2271,243134010.0,373983643.045,0.04227135235789281,0.04140232435989194,3342.5152000000003,3257.57485,3351.11625,0.24490516950457533
2024-09-27,000300.SH,3703.6849,3617.9203,3708.4951,3596.5833,3545.3204,158.3645,4.4669,265487774.0,466692757.482,0.044668600332991026,0.04369970625282989,3443.04224,3278.434315,3355.120763333333,0.28194022017240217
2024-09-30,000300.SH,4017.8545,3846.6515,4038.6968,3796.5045,3703.6849,314.1696,8.4826,510217707.0,862528807.419,0.08482622266273232,0.08141981072040237,3604.0603600000004,3315.44298,3364.654791666667,0.3943333352304404
2024-10-08,000300.SH,4256.0962,4450.3675,4450.3675,4094.3519,4017.8545,238.2417,5.9296,589867894.0,1130387437.13,0.05929575100342732,0.0576043014760725,3784.8978,3362.1761749999996,3378.405386666667,0.4307577047099202
2024-10-09,000300.SH,3955.9839,4168.8436,4197.6,3942.5118,4256.0962,-300.1123,-7.0514,482269295.0,1029032062.193,-0.07051351423870533,-0.0731230111826069,3895.78798,3396.7248200000004,3387.642445,0.5137741988447667
2024-10-10,000300.SH,3997.7879,3979.6116,4098.4967,3912.7708,3955.9839,41.804,1.0567,395053099.0,717952217.513,0.010567282642378606,0.010511839160420986,3986.28148,3432.942805,3396.942058333333,0.5129973864892245
2024-10-11,000300.SH,3887.167,3969.7576,3978.2389,3847.1228,3997.7879,-110.6209,-2.7671,274096505.0,484998267.296,-0.0276705274934671,-0.028060568472753827,4022.9778999999994,3464.69291,3404.5787466666666,0.527619505633374
2024-10-14,000300.SH,3961.3424,3915.2186,3979.5431,3868.779,3887.167,74.1754,1.9082,307578993.0,534076602.216,0.01908212330471004,0.01890234304887516,4011.6754800000003,3499.8721399999995,3412.7983033333335,0.5278331601266251
2024-10-15,000300.SH,3855.9949,3942.5342,3967.8712,3855.9949,3961.3424,-105.3475,-2.6594,242486448.0,434410916.724,-0.026593888980664726,-0.026953903587968227,3931.6552199999996,3531.1046,3419.1915283333333,0.5403357438850848
2024-10-16,000300.SH,3831.589,3806.1373,3877.7483,3805.0868,3855.9949,-24.4059,-0.6329,218866407.0,377301324.426,-0.0063293392841365925,-0.006349454474184984,3906.77624,3563.0364700000005,3425.1139,0.5377858051427108
2024-10-17,000300.SH,3788.2217,3853.841,3882.0733,3787.7498,3831.589,-43.3673,-1.1318,212313820.0,369170521.635,-0.011318359041118442,-0.011382899120795377,3864.863,3592.6597950000005,3429.9462166666663,0.5421637683116723
2024-10-18,000300.SH,3925.234,3780.3143,3998.214,3765.1615,3788.2217,137.0123,3.6168,312958834.0,620673701.894,0.036167972956809846,0.035529266753357894,3872.4764000000005,3629.6150000000002,3437.007056666667,0.5483676321128459
2024-10-21,000300.SH,3935.1974,3946.9016,3979.2638,3896.165,3925.234,9.9634,0.2538,291185634.0,600109598.949,0.0025382945322496298,0.002535078503685626,3867.2474,3667.751135,3443.9114966666666,0.5463681385643341
2024-10-22,000300.SH,3957.7755,3923.7443,3965.9084,3917.5218,3935.1974,22.5781,0.5737,223433396.0,442881846.814,0.005737475837933825,0.005721079210379723,3887.6035199999997,3707.67756,3450.890828333334,0.543751858621326
2024-10-23,000300.SH,3973.2089,3955.3191,4012.1795,3939.0986,3957.7755,15.4334,0.39,245873949.0,469120806.272,0.003899513754633155,0.0038919303588495634,3915.9275000000002,3747.7874950000005,3458.5288950000004,0.5437171630015047
2024-10-24,000300.SH,3928.8334,3950.8987,3957.9832,3914.0887,3973.2089,-44.3755,-1.1169,174724062.0,340486884.485,-0.011168680307748202,-0.011231518334287871,3944.0498400000006,3784.42738,3466.6781533333337,0.5497536687866577
2024-10-25,000300.SH,3956.421,3931.3205,3992.8918,3921.9396,3928.8334,27.5876,0.7022,210694885.0,412231378.43,0.007021829940663693,0.006997291694767125,3950.28724,3822.1959449999995,3475.6490649999996,0.5488608308459757
2024-10-28,000300.SH,3964.1569,3953.1063,3964.1569,3917.2042,3956.421,7.7359,0.1955,216160415.0,390450182.338,0.001955277256894483,0.001953368190416609,3956.0791400000003,3859.765595,3485.06382,0.549205121268453
2024-10-29,000300.SH,3924.649,3970.008,3991.3091,3921.5795,3964.1569,-39.5079,-0.9966,217293984.0,429625020.405,-0.009966280598025845,-0.010016276431536042,3949.4538399999997,3888.4025950000005,3493.653085,0.5402856954625878
2024-10-30,000300.SH,3889.4487,3904.1595,3926.0581,3864.3051,3924.649,-35.2003,-0.8969,219436626.0,385010582.233,-0.008969031370703484,-0.009009495262216016,3932.7018,3912.7983799999993,3501.9648633333336,0.5431678066420438
2024-10-31,000300.SH,3891.0396,3888.4229,3923.8997,3859.1079,3889.4487,1.5909,0.0409,300636718.0,515533818.945,0.0004090296910201907,0.00040894606118007065,3925.14304,3930.08434,3510.659155,0.5274945415839184
2024-11-01,000300.SH,3890.0203,3882.4579,3933.2204,3879.9588,3891.0396,-1.0193,-0.0262,307986481.0,476472952.028,-0.00026196083946306015,-0.0002619951571971654,3911.8629,3939.4011100000002,3518.124753333333,0.5065816765612295
2024-11-04,000300.SH,3944.7619,3897.7144,3944.7619,3891.2109,3890.0203,54.7416,1.4072,229239060.0,381048606.068,0.014072317308986726,0.013974221471078057,3907.9839,3935.7464800000002,3526.8830083333332,0.40743852298082384
2024-11-05,000300.SH,4044.5725,3937.6228,4046.6977,3925.4138,3944.7619,99.8106,2.5302,316862794.0,580971852.724,0.025302059422141587,0.024987261296340286,3931.9686,3925.170295,3537.886018333333,0.35574525967443
2024-11-06,000300.SH,4024.2831,4051.2891,4091.7031,4002.5027,4044.5725,-20.2894,-0.5016,335807938.0,639124093.912,-0.005016451058795446,-0.0050290756876604685,3958.93548,3928.5852549999995,3549.235395,0.2491916065876406
2024-11-07,000300.SH,4145.6952,3987.2665,4146.151,3984.6652,4024.2831,121.4121,3.017,341436414.0,658145920.948,0.030169870504388685,0.02972371146306609,4009.8666,3935.98062,3562.614,0.2681922139477214
2024-11-08,000300.SH,4104.047,4192.0794,4200.908,4094.1631,4145.6952,-41.6482,-1.0046,332350385.0,688446559.772,-0.010046131707898032,-0.010096934623952768,4052.67194,3946.8246200000003,3575.3232999999996,0.24898099154096023
2024-11-11,000300.SH,4131.1312,4066.9336,4132.5111,4048.039,4104.047,27.0842,0.6599,289594227.0,625605935.91,0.006599388359831204,0.006577707730125924,4089.9458,3955.3140600000006,3588.4598716666665,0.2420224131688226
2024-11-12,000300.SH,4085.743,4133.3528,4181.7096,4060.7936,4131.1312,-45.3882,-1.0987,297778086.0,660380524.821,-0.010986869649649456,-0.011047671056907763,4098.1799,3966.8014649999996,3601.028465,0.22297795567782958
2024-11-13,000300.SH,4110.8901,4059.5898,4121.0735,4059.5898,4085.743,25.1471,0.6155,240484099.0,512734303.119,0.006154841359331531,0.006135977685628404,4115.501299999999,3980.7665199999997,3614.112225,0.2204463390077506
2024-11-14,000300.SH,4039.6191,4101.2228,4118.1686,4034.9441,4110.8901,-71.271,-1.7337,230152784.0,464157560.755,-0.017337121223454655,-0.017489169053457043,4094.2860799999994,3993.3363899999995,3625.866038333333,0.2267976560834189
2024-11-15,000300.SH,3968.8308,4025.6482,4049.071,3968.8308,4039.6191,-70.7883,-1.7524,247399463.0,474079686.588,-0.01752350859020335,-0.01767886284325673,4067.2428400000003,3995.51623,3636.8592366666667,0.20240544058425694
2024-11-18,000300.SH,3950.3806,3982.1036,4034.0596,3931.1872,3968.8308,-18.4502,-0.4649,306777946.0,472408054.831,-0.004648774646679343,-0.004659613805119821,4031.0927200000006,3996.27539,3646.9996966666663,0.2031128722659938
2024-11-19,000300.SH,3976.8912,3954.6038,3979.1505,3896.7493,3950.3806,26.5106,0.6711,242946465.0,402610970.34,0.006710897679074179,0.00668847984521444,4009.3223599999997,3997.2311749999994,3657.52065,0.20348945785566816
2024-11-20,000300.SH,3985.7727,3966.1238,4001.0847,3958.3383,3976.8912,8.8815,0.2233,184599372.0,347577693.1,0.002233277088395047,0.0022307870317534334,3984.29888,3997.8593649999993,3668.0007333333333,0.20318627960532287
2024-11-21,000300.SH,3989.2979,3979.4554,3999.5693,3966.0658,3985.7727,3.5252,0.0884,166125927.0,324235010.779,0.000884445819000268,0.0008840549272616244,3974.23464,4000.8825899999997,3678.943975,0.1986682145996519
2024-11-22,000300.SH,3865.6989,3984.2435,3990.2647,3865.6989,3989.2979,-123.599,-3.0983,216285809.0,397566831.848,-0.030982644840837792,-0.031472756870787426,3953.60826,3996.3464850000005,3688.011706666666,0.22678969169635252
2024-11-25,000300.SH,3848.0909,3875.6126,3889.7069,3812.3179,3865.6989,-17.608,-0.4555,190702953.0,349006773.18,-0.0045549331325313025,-0.004565338449490279,3933.1503199999997,3990.543185,3696.9276266666666,0.22681813213588253
2024-11-26,000300.SH,3840.1847,3836.259,3875.229,3833.2842,3848.0909,-7.9062,-0.2055,149892441.0,264403254.8,-0.002054577245043876,-0.002056690784321142,3905.8090199999997,3986.3199699999996,3705.4775299999997,0.22457699744778845
2024-11-27,000300.SH,3907.0447,3829.3442,3907.164,3817.9125,3840.1847,66.86,1.7411,174136096.0,320632355.477,0.01741062090060419,0.017260792609562207,3890.06342,3987.19977,3715.1912233333333,0.2315625837833511
2024-11-28,000300.SH,3872.5505,3904.2525,3908.3918,3866.0136,3907.0447,-34.4942,-0.8829,150117291.0,286432871.224,-0.008828719057143108,-0.008867923115554377,3866.71394,3986.2753150000003,3724.644835,0.2338296104597131
2024-11-29,000300.SH,3916.5832,3869.8903,3962.7002,3869.8903,3872.5505,44.0327,1.137,187656713.0,375262017.919,0.011370465020404508,0.01130630716142679,3876.8907999999997,3987.60346,3735.146295,0.23736495167939525
